2528,15172,31,trtransfer,2018-05-04 15:55:12,,508,20:00:00,22:00:00,2
2529,15173,32,trtransfer,2018-05-04 15:55:12,,508,20:00:00,22:00:00,2
2530,15174,4,trtransfer,2018-05-04 15:55:12,,391,18:00:00,20:00:00,2
2531,15175,36,trtransfer,2018-05-04 15:55:12,,511,11:00:00,13:00:00,2
2532,15176,9,trtransfer,2018-05-04 15:55:12,,429,08:00:00,10:00:00,2
2533,15177,5,trtransfer,2018-05-04 15:55:12,,448,12:00:00,14:00:00,2
2534,15178,3,trtransfer,2018-05-04 15:55:12,,441,10:00:00,11:00:00,2
2535,15179,3,trtransfer,2018-05-04 15:55:12,,435,11:00:00,12:00:00,2
2536,15180,33,trtransfer,2018-05-04 15:55:12,,456,15:00:00,17:00:00,2
2537,15181,22,trtransfer,2018-05-04 15:55:12,,452,13:00:00,15:00:00,2
2538,15182,70,trtransfer,2018-05-04 15:55:12,,460,10:00:00,13:00:00,2
2539,15183,22,trtransfer,2018-05-04 15:55:12,,455,18:00:00,20:00:00,2
2540,15184,25,trtransfer,2018-05-04 15:55:12,,455,18:00:00,20:00:00,2
2541,15185,4,trtransfer,2018-05-04 15:55:12,,549,14:00:00,16:00:00,2
2542,15186,4,trtransfer,2018-05-04 15:55:12,,569,08:00:00,10:00:00,2
2543,15187,4,trtransfer,2018-05-04 15:55:12,,569,10:00:00,12:00:00,2
2544,15188,4,trtransfer,2018-05-04 15:55:12,,567,12:00:00,14:00:00,2
2545,15189,17,trtransfer,2018-05-04 15:55:12,,595,15:00:00,17:00:00,2
2546,15190,5,trtransfer,2018-05-04 15:55:12,,351,10:00:00,12:00:00,3
2547,15191,5,trtransfer,2018-05-04 15:55:12,,375,16:00:00,18:00:00,3
2548,15192,7,trtransfer,2018-05-04 15:55:12,,375,16:00:00,18:00:00,3
2549,15193,3,trtransfer,2018-05-04 15:55:12,,371,14:00:00,16:00:00,3
2550,15194,9,trtransfer,2018-05-04 15:55:12,,371,14:00:00,16:00:00,3
2551,15195,10,trtransfer,2018-05-04 15:55:12,,371,14:00:00,16:00:00,3
2552,15196,12,trtransfer,2018-05-04 15:55:12,,371,14:00:00,16:00:00,3
2553,15197,4,trtransfer,2018-05-04 15:55:12,,398,18:00:00,20:00:00,3
2554,15198,7,trtransfer,2018-05-04 15:55:12,,398,18:00:00,20:00:00,3
2555,15199,8,trtransfer,2018-05-04 15:55:12,,398,18:00:00,20:00:00,3
2556,15200,36,trtransfer,2018-05-04 15:55:12,,397,10:00:00,12:00:00,3
2557,15201,33,trtransfer,2018-05-04 15:55:12,,531,12:00:00,14:00:00,3
2558,15202,70,trtransfer,2018-05-04 15:55:12,,460,10:00:00,14:00:00,3
2559,15203,22,trtransfer,2018-05-04 15:55:12,,491,12:00:00,14:00:00,3
2560,15204,25,trtransfer,2018-05-04 15:55:12,,491,12:00:00,14:00:00,3
2561,15205,4,trtransfer,2018-05-04 15:55:12,,556,16:00:00,18:00:00,3
2562,15206,4,trtransfer,2018-05-04 15:55:12,,571,14:00:00,16:00:00,3
2563,15207,3,trtransfer,2018-05-04 15:55:12,,582,12:00:00,14:00:00,3
2564,15208,4,trtransfer,2018-05-04 15:55:12,,582,12:00:00,14:00:00,3
2565,15209,5,trtransfer,2018-05-04 15:55:12,,582,12:00:00,14:00:00,3
2566,15210,6,trtransfer,2018-05-04 15:55:12,,582,12:00:00,14:00:00,3
2567,15211,8,trtransfer,2018-05-04 15:55:12,,582,12:00:00,14:00:00,3
2568,15212,3,trtransfer,2018-05-04 15:55:12,,603,08:00:00,10:00:00,3
2569,15213,4,trtransfer,2018-05-04 15:55:12,,603,08:00:00,10:00:00,3
2570,15214,5,trtransfer,2018-05-04 15:55:12,,603,08:00:00,10:00:00,3
2571,15215,6,trtransfer,2018-05-04 15:55:12,,603,08:00:00,10:00:00,3
2572,15216,6,trtransfer,2018-05-04 15:55:12,,576,14:00:00,16:00:00,3
2573,15217,4,trtransfer,2018-05-04 15:55:12,,534,10:00:00,12:00:00,3
2574,15218,7,trtransfer,2018-05-04 15:55:12,,362,16:00:00,18:00:00,4
2575,15219,35,trtransfer,2018-05-04 15:55:12,,493,11:00:00,12:00:00,4
2576,15220,35,trtransfer,2018-05-04 15:55:12,,493,12:00:00,13:00:00,4
2577,15221,33,trtransfer,2018-05-04 15:55:12,,369,12:00:00,14:00:00,4
2578,15222,32,trtransfer,2018-05-04 15:55:12,,369,12:00:00,14:00:00,4
2579,15223,12,trtransfer,2018-05-04 15:55:12,,394,10:00:00,12:00:00,4
2580,15224,33,trtransfer,2018-05-04 15:55:12,,394,10:00:00,12:00:00,4
2581,15225,4,trtransfer,2018-05-04 15:55:12,,522,16:00:00,18:00:00,4
2582,15226,9,trtransfer,2018-05-04 15:55:12,,526,13:00:00,15:00:00,4
2583,15227,33,trtransfer,2018-05-04 15:55:12,,436,18:00:00,20:00:00,4
2584,15228,4,trtransfer,2018-05-04 15:55:12,,537,20:00:00,22:00:00,4
2585,15229,22,trtransfer,2018-05-04 15:55:12,,539,08:00:00,10:00:00,4
2586,15230,4,trtransfer,2018-05-04 15:55:12,,537,18:00:00,20:00:00,4
2587,15231,7,trtransfer,2018-05-04 15:55:12,,547,10:00:00,12:00:00,4
2588,15232,8,trtransfer,2018-05-04 15:55:12,,585,14:00:00,16:00:00,4
2589,15233,33,trtransfer,2018-05-04 15:55:12,,585,14:00:00,16:00:00,4
2590,15234,6,trtransfer,2018-05-04 15:55:12,,592,16:00:00,18:00:00,4
2591,15235,8,trtransfer,2018-05-04 15:55:12,,579,16:00:00,18:00:00,4
2592,15236,3,trtransfer,2018-05-04 15:55:12,,472,08:00:00,10:00:00,4
2593,15237,4,trtransfer,2018-05-04 15:55:12,,472,08:00:00,10:00:00,4
2594,15238,5,trtransfer,2018-05-04 15:55:12,,472,08:00:00,10:00:00,4
2595,15239,3,trtransfer,2018-05-04 15:55:12,,474,10:00:00,12:00:00,4
2596,15240,4,trtransfer,2018-05-04 15:55:12,,474,10:00:00,12:00:00,4
2597,15241,5,trtransfer,2018-05-04 15:55:12,,474,10:00:00,12:00:00,4
2598,15242,8,trtransfer,2018-05-04 15:55:12,,474,10:00:00,12:00:00,4
2599,15243,4,trtransfer,2018-05-04 15:55:12,,361,16:00:00,18:00:00,5
