42,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,20:00-21:00,20:00,21:00,,ΔΔ,,ΚΟΙΝ,,,,,,,,ΔΔ,,ΔΕΠΣ,Π,5,Υ,120432,,,ΜΑΣΤΡΟΓΙΑΝΝΗΣ,ΔΔ,,"ΕΜΕΠ, (ΔΔ)",,,,,,,,ΔΔ,,ΚΠ,,,ΕΠ,510078,,,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,,,
43,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,21:00-22:00,21:00,22:00,,ΔΔ,,ΔΔ,,,,,,,,ΔΔ,,,,,,,,,,ΔΔ,,"ΕΜΕΠ, (ΔΔ)",,,,,,,,ΔΔ,,,,,,,,,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,,,
44,2017-18,1,1,02/10/2017,15/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2017-18,1,1,02/10/2017,15/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2017-18,1,1,02/10/2017,15/01/2018,--------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--------------,,,,,,,,,,,,,,,,,,,,,,
47,2017-18,1,1,02/10/2017,15/01/2018,"ΑΙΘΟΥΣΑ 301,   ΚΩΔ: 008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,08:00-09:00,08:00,09:00,,ΔΔ,,ΚΑ,Π,1,Υ,520089,,,,ΔΔ,,ΔΔ,Π,7,ΥΠ,700233,,,,ΤΟΠΑ,,ΤΟΠΑ,,,,,,,,ΤΟΠΑ,,ΤΟΠΑ,,,,,,,,ΤΟΠΑ,,ΤΟΠΑ,,,,,,,,,,,,,,,,,,,,,,
49,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,09:00-10:00,09:00,10:00,,ΔΔ,,ΚΑ,Π,1,Υ,520089,,,,ΔΔ,,ΔΔ,Π,7,ΥΠ,700233,,,,ΤΟΠΑ,,ΕΜΕΠ,Π,1,,410270,,,,ΤΟΠΑ,,ΤΟΠΑ,,,,,,,,ΤΟΠΑ,,ΤΟΠΑ,,,,,,,,,,,,,,,,,,,,,,
50,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,10:00-11:00,10:00,11:00,,ΔΔ,,ΚΑ,Π,1,Υ,520089,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,7,Υ,800030,,,,ΤΟΠΑ,,ΕΜΕΠ,Π,1,,410270,,,,ΤΟΠΑ,,ΤΟΠΑ,,,,,,,,ΤΟΠΑ,,ΤΟΠΑ,,,,,,,,,,,,,,,,,,,,,,
51,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,11:00-12:00,11:00,12:00,,ΔΔ,,ΔΔ,,,,,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,7,Υ,800030,,,,ΤΟΠΑ,,ΕΜΕΠ,Π,1,,410270,,,,ΤΟΠΑ,,ΤΟΠΑ,,,,,,,,ΔΔ,,"ΚΠ, (ΤΟΠΑ)",,,,510179,,,,,,,,,,,,,,,,,,
